time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
24847,755410000000000,45758324589759950,2087951697496019500000000000000000000,0,0,0
24848,755440000000000,45751056412443464,2087951697496019500000000000000000000,0,0,0
24849,755470000000000,45743789678151400,2087951697496019500000000000000000000,0,0,0
24850,755500000000000,45736524386539970,2087951697496019500000000000000000000,0,0,0
24851,755530000000000,45729260537265470,2087951697496019500000000000000000000,0,0,0
24852,755560000000000,45721998129984344,2087951697496019500000000000000000000,0,0,0
24853,755590000000000,45714737164353064,2087951697496019500000000000000000000,0,0,0
24854,755620000000000,45707477640028264,2087951697496019500000000000000000000,0,0,0
24855,755650000000000,45700219556666590,2087951697496019500000000000000000000,0,0,0
24856,755680000000000,45692962913924830,2087951697496019500000000000000000000,0,0,0
24857,755710000000000,45685707711459940,2087951697496019500000000000000000000,0,0,0
24858,755740000000000,45678453948928820,2087951697496019500000000000000000000,0,0,0
24859,755770000000000,45671201625988590,2087951697496019500000000000000000000,0,0,0
24860,755800000000000,45663950742296376,2087951697496019500000000000000000000,0,0,0
24861,755830000000000,45656701297509520,2087951697496019500000000000000000000,0,0,0
24862,755860000000000,45649453291285320,2087951697496019500000000000000000000,0,0,0
24863,755890000000000,45642206723281200,2087951697496019500000000000000000000,0,0,0
24864,755920000000000,45634961593154810,2087951697496019500000000000000000000,0,0,0
24865,755950000000000,45627717900563710,2087951697496019500000000000000000000,0,0,0
24866,755980000000000,45620475645165680,2087951697496019500000000000000000000,0,0,0
24867,756010000000000,45613234826618584,2087951697496019500000000000000000000,0,0,0
24868,756040000000000,45605995444580270,2087951697496019500000000000000000000,0,0,0
24869,756070000000000,45598757498708850,2087951697496019500000000000000000000,0,0,0
24870,756100000000000,45591520988662380,2087951697496019500000000000000000000,0,0,0
24871,756130000000000,45584285914099144,2087951697496019500000000000000000000,0,0,0
24872,756160000000000,45577052274677370,2087951697496019500000000000000000000,0,0,0
24873,756190000000000,45569820070055520,2087951697496019500000000000000000000,0,0,0
24874,756220000000000,45562589299892100,2087951697496019500000000000000000000,0,0,0
24875,756250000000000,45555359963845656,2087951697496019500000000000000000000,0,0,0
24876,756280000000000,45548132061574920,2087951697496019500000000000000000000,0,0,0
24877,756310000000000,45540905592738710,2087951697496019500000000000000000000,0,0,0
24878,756340000000000,45533680556995790,2087951697496019500000000000000000000,0,0,0
24879,756370000000000,45526456954005260,2087951697496019500000000000000000000,0,0,0
24880,756400000000000,45519234783426130,2087951697496019500000000000000000000,0,0,0
24881,756430000000000,45512014044917540,2087951697496019500000000000000000000,0,0,0
24882,756460000000000,45504794738138800,2087951697496019500000000000000000000,0,0,0
24883,756490000000000,45497576862749256,2087951697496019500000000000000000000,0,0,0
24884,756520000000000,45490360418408290,2087951697496019500000000000000000000,0,0,0
24885,756550000000000,45483145404775550,2087951697496019500000000000000000000,0,0,0
24886,756580000000000,45475931821510580,2087951697496019500000000000000000000,0,0,0
24887,756610000000000,45468719668273176,2087951697496019500000000000000000000,0,0,0
24888,756640000000000,45461508944723130,2087951697496019500000000000000000000,0,0,0
24889,756670000000000,45454299650520344,2087951697496019500000000000000000000,0,0,0
24890,756700000000000,45447091785324880,2087951697496019500000000000000000000,0,0,0
24891,756730000000000,45439885348796810,2087951697496019500000000000000000000,0,0,0
24892,756760000000000,45432680340596360,2087951697496019500000000000000000000,0,0,0
24893,756790000000000,45425476760383816,2087951697496019500000000000000000000,0,0,0
24894,756820000000000,45418274607819560,2087951697496019500000000000000000000,0,0,0
24895,756850000000000,45411073882564104,2087951697496019500000000000000000000,0,0,0
24896,756880000000000,45403874584278000,2087951697496019500000000000000000000,0,0,0
24897,756910000000000,45396676712621920,2087951697496019500000000000000000000,0,0,0
24898,756940000000000,45389480267256690,2087951697496019500000000000000000000,0,0,0
24899,756970000000000,45382285247843096,2087951697496019500000000000000000000,0,0,0
24900,757000000000000,45375091654042140,2087951697496019500000000000000000000,0,0,0
24901,757030000000000,45367899485514840,2087951697496019500000000000000000000,0,0,0
24902,757060000000000,45360708741922370,2087951697496019500000000000000000000,0,0,0
24903,757090000000000,45353519422925960,2087951697496019500000000000000000000,0,0,0
24904,757120000000000,45346331528186940,2087951697496019500000000000000000000,0,0,0
24905,757150000000000,45339145057366740,2087951697496019500000000000000000000,0,0,0
24906,757180000000000,45331960010126880,2087951697496019500000000000000000000,0,0,0
24907,757210000000000,45324776386128950,2087951697496019500000000000000000000,0,0,0
24908,757240000000000,45317594185034720,2087951697496019500000000000000000000,0,0,0
24909,757270000000000,45310413406505896,2087951697496019500000000000000000000,0,0,0
24910,757300000000000,45303234050204450,2087951697496019500000000000000000000,0,0,0
24911,757330000000000,45296056115792350,2087951697496019500000000000000000000,0,0,0
24912,757360000000000,45288879602931690,2087951697496019500000000000000000000,0,0,0
24913,757390000000000,45281704511284630,2087951697496019500000000000000000000,0,0,0
24914,757420000000000,45274530840513430,2087951697496019500000000000000000000,0,0,0
24915,757450000000000,45267358590280480,2087951697496019500000000000000000000,0,0,0
24916,757480000000000,45260187760248230,2087951697496019500000000000000000000,0,0,0
24917,757510000000000,45253018350079224,2087951697496019500000000000000000000,0,0,0
24918,757540000000000,45245850359436120,2087951697496019500000000000000000000,0,0,0
24919,757570000000000,45238683787981630,2087951697496019500000000000000000000,0,0,0
24920,757600000000000,45231518635378600,2087951697496019500000000000000000000,0,0,0
24921,757630000000000,45224354901289976,2087951697496019500000000000000000000,0,0,0
24922,757660000000000,45217192585378730,2087951697496019500000000000000000000,0,0,0
24923,757690000000000,45210031687308010,2087951697496019500000000000000000000,0,0,0
24924,757720000000000,45202872206741040,2087951697496019500000000000000000000,0,0,0
24925,757750000000000,45195714143341060,2087951697496019500000000000000000000,0,0,0
24926,757780000000000,45188557496771490,2087951697496019500000000000000000000,0,0,0
24927,757810000000000,45181402266695840,2087951697496019500000000000000000000,0,0,0
24928,757840000000000,45174248452777656,2087951697496019500000000000000000000,0,0,0
24929,757870000000000,45167096054680610,2087951697496019500000000000000000000,0,0,0
24930,757900000000000,45159945072068490,2087951697496019500000000000000000000,0,0,0
24931,757930000000000,45152795504605140,2087951697496019500000000000000000000,0,0,0
24932,757960000000000,45145647351954510,2087951697496019500000000000000000000,0,0,0
24933,757990000000000,45138500613780640,2087951697496019500000000000000000000,0,0,0
24934,758020000000000,45131355289747656,2087951697496019500000000000000000000,0,0,0
24935,758050000000000,45124211379519840,2087951697496019500000000000000000000,0,0,0
24936,758080000000000,45117068882761490,2087951697496019500000000000000000000,0,0,0
24937,758110000000000,45109927799136960,2087951697496019500000000000000000000,0,0,0
24938,758140000000000,45102788128310860,2087951697496019500000000000000000000,0,0,0
24939,758170000000000,45095649869947704,2087951697496019500000000000000000000,0,0,0
24940,758200000000000,45088513023712260,2087951697496019500000000000000000000,0,0,0
24941,758230000000000,45081377589269260,2087951697496019500000000000000000000,0,0,0
24942,758260000000000,45074243566283624,2087951697496019500000000000000000000,0,0,0
24943,758290000000000,45067110954420296,2087951697496019500000000000000000000,0,0,0
24944,758320000000000,45059979753344360,2087951697496019500000000000000000000,0,0,0
24945,758350000000000,45052849962720960,2087951697496019500000000000000000000,0,0,0
24946,758380000000000,45045721582215390,2087951697496019500000000000000000000,0,0,0
24947,758410000000000,45038594611492940,2087951697496019500000000000000000000,0,0,0
24948,758440000000000,45031469050219070,2087951697496019500000000000000000000,0,0,0
24949,758470000000000,45024344898059304,2087951697496019500000000000000000000,0,0,0
24950,758500000000000,45017222154679280,2087951697496019500000000000000000000,0,0,0
24951,758530000000000,45010100819744700,2087951697496019500000000000000000000,0,0,0
24952,758560000000000,45002980892921390,2087951697496019500000000000000000000,0,0,0
24953,758590000000000,44995862373875220,2087951697496019500000000000000000000,0,0,0
24954,758620000000000,44988745262272184,2087951697496019500000000000000000000,0,0,0
24955,758650000000000,44981629557778370,2087951697496019500000000000000000000,0,0,0
24956,758680000000000,44974515260060000,2087951697496019500000000000000000000,0,0,0
24957,758710000000000,44967402368783290,2087951697496019500000000000000000000,0,0,0
24958,758740000000000,44960290883614600,2087951697496019500000000000000000000,0,0,0
24959,758770000000000,44953180804220450,2087951697496019500000000000000000000,0,0,0
24960,758800000000000,44946072130267310,2087951697496019500000000000000000000,0,0,0
24961,758830000000000,44938964861421870,2087951697496019500000000000000000000,0,0,0
24962,758860000000000,44931858997350810,2087951697496019500000000000000000000,0,0,0
24963,758890000000000,44924754537721010,2087951697496019500000000000000000000,0,0,0
24964,758920000000000,44917651482199340,2087951697496019500000000000000000000,0,0,0
24965,758950000000000,44910549830452850,2087951697496019500000000000000000000,0,0,0
24966,758980000000000,44903449582148580,2087951697496019500000000000000000000,0,0,0
24967,759010000000000,44896350736953790,2087951697496019500000000000000000000,0,0,0
24968,759040000000000,44889253294535720,2087951697496019500000000000000000000,0,0,0
24969,759070000000000,44882157254561770,2087951697496019500000000000000000000,0,0,0
24970,759100000000000,44875062616699400,2087951697496019500000000000000000000,0,0,0
24971,759130000000000,44867969380616160,2087951697496019500000000000000000000,0,0,0
24972,759160000000000,44860877545979720,2087951697496019500000000000000000000,0,0,0
24973,759190000000000,44853787112457790,2087951697496019500000000000000000000,0,0,0
24974,759220000000000,44846698079718264,2087951697496019500000000000000000000,0,0,0
24975,759250000000000,44839610447429016,2087951697496019500000000000000000000,0,0,0
24976,759280000000000,44832524215258080,2087951697496019500000000000000000000,0,0,0
24977,759310000000000,44825439382873580,2087951697496019500000000000000000000,0,0,0
24978,759340000000000,44818355949943710,2087951697496019500000000000000000000,0,0,0
24979,759370000000000,44811273916136760,2087951697496019500000000000000000000,0,0,0
24980,759400000000000,44804193281121130,2087951697496019500000000000000000000,0,0,0
24981,759430000000000,44797114044565280,2087951697496019500000000000000000000,0,0,0
24982,759460000000000,44790036206137810,2087951697496019500000000000000000000,0,0,0
24983,759490000000000,44782959765507350,2087951697496019500000000000000000000,0,0,0
24984,759520000000000,44775884722342680,2087951697496019500000000000000000000,0,0,0
24985,759550000000000,44768811076312610,2087951697496019500000000000000000000,0,0,0
24986,759580000000000,44761738827086104,2087951697496019500000000000000000000,0,0,0
24987,759610000000000,44754667974332200,2087951697496019500000000000000000000,0,0,0
24988,759640000000000,44747598517719960,2087951697496019500000000000000000000,0,0,0
24989,759670000000000,44740530456918664,2087951697496019500000000000000000000,0,0,0
24990,759700000000000,44733463791597590,2087951697496019500000000000000000000,0,0,0
24991,759730000000000,44726398521426130,2087951697496019500000000000000000000,0,0,0
24992,759760000000000,44719334646073730,2087951697496019500000000000000000000,0,0,0
24993,759790000000000,44712272165210050,2087951697496019500000000000000000000,0,0,0
24994,759820000000000,44705211078504690,2087951697496019500000000000000000000,0,0,0
24995,759850000000000,44698151385627420,2087951697496019500000000000000000000,0,0,0
